Müdigkeit:
11-22 16:35:57.486   818-7625      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 38, need Time = 50
11-22 16:36:21.478   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0733
11-22 16:36:21.485   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.9633
11-22 16:36:21.486   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.6091
11-22 16:36:21.486   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6478
11-22 16:36:21.502   818-7805      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 48, need Time = 50
11-22 16:36:21.503   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.9829
11-22 16:36:21.503   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.7265
11-22 16:36:21.503   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.1675
11-22 16:36:21.514   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.8039
11-22 16:36:21.514   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1710
11-22 16:36:21.514   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.1234
11-22 16:36:21.527   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.4340
11-22 16:36:21.527   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.3836
11-22 16:36:21.527   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.6974
11-22 16:36:21.546   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.2872
11-22 16:36:21.546   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.2659
11-22 16:36:21.546   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.5013
11-22 16:36:21.564   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.7386
11-22 16:36:21.564   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.7170
11-22 16:36:21.564   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.8543
11-22 16:36:21.565   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.4472
11-22 16:36:21.565   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.2407
11-22 16:36:21.565   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2566
11-22 16:36:21.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -13.0723
11-22 16:36:21.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.7271
11-22 16:36:21.581   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.7957
11-22 16:36:21.598   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.2090
11-22 16:36:21.598   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.5604
11-22 16:36:21.598   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.1975
11-22 16:36:21.609   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.0501
11-22 16:36:21.610   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0831
11-22 16:36:21.610   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0049
11-22 16:36:21.617   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.7772
11-22 16:36:21.617   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.0798
11-22 16:36:21.617   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.8445
11-22 16:36:21.635   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.8554
11-22 16:36:21.636   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.0501
11-22 16:36:21.636   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.1093
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.5225
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.0894
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.2169
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.2346
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0330
11-22 16:36:21.663   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1881
11-22 16:36:21.677   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.2384
11-22 16:36:21.678   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.0109
11-22 16:36:21.678   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.1776
11-22 16:36:21.695   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.4735
11-22 16:36:21.695   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.7952
11-22 16:36:21.695   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.8050
11-22 16:36:21.702   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.3494
11-22 16:36:21.702   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.1991
11-22 16:36:21.702   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0550
11-22 16:36:21.712   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.0515
11-22 16:36:21.713   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6579
11-22 16:36:21.713   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.2754
11-22 16:36:21.732   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.8257
11-22 16:36:21.732   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -1.9221
11-22 16:36:21.732   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.8930
11-22 16:36:21.762   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.7568
11-22 16:36:21.762   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.9518
11-22 16:36:21.762   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.6285
11-22 16:36:21.764   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.3323
11-22 16:36:21.765   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.1002
11-22 16:36:21.765   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0733
11-22 16:36:21.775   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.3449
11-22 16:36:21.775   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.8439
11-22 16:36:21.775   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7851
11-22 16:36:21.798   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.5410
11-22 16:36:21.799   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5304
11-22 16:36:21.799   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7262
11-22 16:36:21.799   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.1491
11-22 16:36:21.799   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0086
11-22 16:36:21.800   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1674
11-22 16:36:21.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.6587
11-22 16:36:21.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3833
11-22 16:36:21.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.3242
11-22 16:36:21.833   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.9232
11-22 16:36:21.833   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.0305
11-22 16:36:21.833   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.2065
11-22 16:36:21.848   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.8055
11-22 16:36:21.848   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6873
11-22 16:36:21.848   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4811
11-22 16:36:21.852   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.1258
11-22 16:36:21.852   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0171
11-22 16:36:21.852   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0293
11-22 16:36:21.867   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.8843
11-22 16:36:21.867   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.7265
11-22 16:36:21.867   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7557
11-22 16:36:21.884   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.6685
11-22 16:36:21.884   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3146
11-22 16:36:21.885   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7459
11-22 16:36:21.895   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.2248
11-22 16:36:21.895   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0733
11-22 16:36:21.895   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.2883
11-22 16:36:21.902   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.7859
11-22 16:36:21.902   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.0989
11-22 16:36:21.902   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.9910
11-22 16:36:21.927   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.7761
11-22 16:36:21.927   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3146
11-22 16:36:21.927   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.5794
11-22 16:36:21.945   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.9036
11-22 16:36:21.945   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.7655
11-22 16:36:21.945   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.3340
11-22 16:36:21.946   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.0476
11-22 16:36:21.946   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.1539
11-22 16:36:21.946   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.4215
11-22 16:36:21.961   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.5705
11-22 16:36:21.961   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.4130
11-22 16:36:21.961   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.4519
11-22 16:36:21.977   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.5604
11-22 16:36:21.978   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3343
11-22 16:36:21.978   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.3833
11-22 16:36:21.990   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.3384
11-22 16:36:21.990   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1393
11-22 16:36:21.990   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.0428
11-22 16:36:21.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.1687
11-22 16:36:21.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5402
11-22 16:36:21.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.8148
11-22 16:36:22.015   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.2967
11-22 16:36:22.015   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.4424
11-22 16:36:22.015   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.0499
11-22 16:36:22.040   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.0423
11-22 16:36:22.040   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.7660
11-22 16:36:22.040   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.7854
11-22 16:36:22.049   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.4924
11-22 16:36:22.049   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1087
11-22 16:36:22.049   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0696
11-22 16:36:22.065   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.4934
11-22 16:36:22.065   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.9325
11-22 16:36:22.065   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.9229
11-22 16:36:22.068   818-7807      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 43, need Time = 50
11-22 16:36:22.082   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.4441
11-22 16:36:22.082   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.6876
11-22 16:36:22.082   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.4035
11-22 16:36:22.084   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.3665
11-22 16:36:22.084   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1991
11-22 16:36:22.084   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1747
11-22 16:36:22.094   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.2090
11-22 16:36:22.094   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.6582
11-22 16:36:22.094   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.3152
11-22 16:36:22.111   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -12.5525
11-22 16:36:22.112   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.2368
11-22 16:36:22.112   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.5408
11-22 16:36:22.133   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.0717
11-22 16:36:22.133   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.4917
11-22 16:36:22.133   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.2073
11-22 16:36:22.136   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.1307
11-22 16:36:22.136   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0098
11-22 16:36:22.136   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0000
11-22 16:36:22.151   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.1008
11-22 16:36:22.151   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.1093
11-22 16:36:22.151   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.4231
11-22 16:36:22.168   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.9050
11-22 16:36:22.168   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.3348
11-22 16:36:22.168   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.1580
11-22 16:36:22.178   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.4007
11-22 16:36:22.178   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0538
11-22 16:36:22.178   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1955
11-22 16:36:22.192   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.4833
11-22 16:36:22.192   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.5111
11-22 16:36:22.192   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.1188
11-22 16:36:22.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.5716
11-22 16:36:22.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.2068
11-22 16:36:22.212   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.0207
